Accident ID,Date,Time,Column1,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
69368153,03-11-2024,02:38,"Sydney, Australia",-80.1886,-158.449283,Storm,Gravel,4,6,Weather Conditions
c82c4740,16-05-2023,14:12,"São Paulo, Brazil",22.479262,-146.304082,Fog,Snowy,3,10,Drunk Driving
b6ffc65a,08-05-2023,17:01,"Sydney, Australia",16.656936,-49.685951,Snow,Under Construction,5,5,Reckless Driving
e6ab2465,11-02-2024,23:44,"Berlin, Germany",-33.794752,-149.379504,Clear,Dry,5,2,Weather Conditions
ebf21fa1,22-11-2023,03:34,"Toronto, Canada",-80.455377,93.58186,Rain,Dry,1,6,Weather Conditions
0605ce08,17-05-2024,03:03,"Toronto, Canada",-53.640896,150.971632,Clear,Snowy,5,8,Weather Conditions
0a80210b,02-03-2023,00:27,"Sydney, Australia",2.298368,62.97771,Hail,Under Construction,2,7,Drunk Driving
1d980d4e,10-07-2023,23:20,"Sydney, Australia",-46.146831,38.485281,Storm,Icy,5,10,Mechanical Failure
3b08f3a8,22-12-2023,15:24,"Paris, France",89.695907,-84.656709,Hail,Dry,3,10,Weather Conditions
81261d91,10-08-2023,08:48,"Toronto, Canada",-4.966782,88.330974,Hail,Gravel,4,9,Mechanical Failure
63df45a1,13-08-2023,09:51,"New York, USA",-44.759853,-148.064474,Snow,Under Construction,3,6,Mechanical Failure
f8782ec2,08-11-2024,09:39,"São Paulo, Brazil",61.320411,-9.407176,Rain,Wet,3,6,Speeding
2cf323b5,30-08-2023,17:47,"Paris, France",22.229638,-154.091494,Hail,Wet,4,8,Distracted Driving
09645a08,03-10-2024,05:58,"Tokyo, Japan",-49.987291,-78.047614,Snow,Icy,1,8,Drunk Driving
969bb841,28-07-2024,06:48,"New York, USA",-58.574179,138.166373,Fog,Icy,4,1,Drunk Driving
b7b92869,05-12-2024,05:25,"London, UK",37.387876,-69.646418,Hail,Icy,4,1,Reckless Driving
9529b4ed,24-01-2023,02:32,"Tokyo, Japan",-30.995935,-158.352484,Hail,Icy,2,4,Weather Conditions
9514488a,28-06-2024,10:14,"Tokyo, Japan",-9.172696,91.625604,Storm,Wet,4,0,Mechanical Failure
3c1c40cf,06-12-2023,01:30,"Tokyo, Japan",-16.041754,40.766119,Hail,Dry,1,9,Speeding
cd6fd80e,01-07-2024,15:15,"Berlin, Germany",-36.348503,68.70471,Hail,Under Construction,2,4,Drunk Driving
882765a2,17-06-2024,00:06,"Mumbai, India",63.448539,126.191173,Clear,Gravel,4,0,Weather Conditions
7fb61102,23-05-2024,00:55,"London, UK",-70.427666,-23.108847,Hail,Wet,1,6,Distracted Driving
09c75aba,13-02-2024,09:38,"Beijing, China",-46.82374,117.170483,Rain,Dry,4,9,Distracted Driving
24cbe80b,18-11-2023,09:53,"New York, USA",-35.521321,152.275451,Snow,Wet,3,3,Drunk Driving
39020727,28-01-2024,06:12,"London, UK",-8.32931,-82.103595,Fog,Dry,5,6,Reckless Driving
d495a1c6,26-02-2023,09:59,"Beijing, China",39.54193,-31.174773,Clear,Gravel,4,5,Reckless Driving
79128a9d,25-08-2023,00:24,"Beijing, China",-17.279997,109.587752,Rain,Dry,4,8,Reckless Driving
bcebb2f5,18-04-2024,19:30,"Toronto, Canada",26.284729,118.954573,Fog,Dry,5,7,Weather Conditions
7c2c0268,14-02-2023,19:58,"Tokyo, Japan",86.165742,94.580677,Clear,Gravel,2,8,Distracted Driving
a8994d76,03-01-2024,12:50,"Tokyo, Japan",-43.868689,-123.256585,Fog,Gravel,2,9,Drunk Driving
931fecc4,01-10-2024,07:32,"London, UK",81.491794,-39.931973,Snow,Snowy,4,5,Distracted Driving
35f3269f,06-06-2023,12:24,"Tokyo, Japan",-40.726217,5.974262,Storm,Icy,2,3,Reckless Driving
72a57e58,08-11-2023,17:50,"Mumbai, India",-28.563643,92.459294,Rain,Under Construction,2,1,Mechanical Failure
7bb0272e,28-05-2023,19:47,"Tokyo, Japan",-71.1472,62.961424,Hail,Dry,1,8,Weather Conditions
57dedcc2,04-03-2023,13:02,"Berlin, Germany",32.971397,-164.801323,Rain,Gravel,4,7,Drunk Driving
ca46a4ed,13-09-2023,12:57,"New York, USA",-27.652374,5.88612,Clear,Snowy,2,9,Weather Conditions
fb9c3c74,03-10-2024,23:40,"Sydney, Australia",52.82792,99.276438,Storm,Dry,3,9,Mechanical Failure
f6fddace,30-03-2023,15:38,"São Paulo, Brazil",-29.133007,73.032301,Hail,Wet,3,4,Distracted Driving
39e9391e,14-10-2023,07:35,"London, UK",16.34619,0.530835,Snow,Icy,3,1,Weather Conditions
77d4aa6e,25-05-2023,07:23,"Toronto, Canada",11.698067,124.57361,Hail,Dry,3,8,Reckless Driving
6a07c311,27-09-2024,08:20,"São Paulo, Brazil",0.662479,144.322594,Rain,Wet,3,3,Drunk Driving
b7a3482e,28-11-2023,09:09,"Sydney, Australia",-85.811579,-139.925544,Clear,Wet,1,9,Drunk Driving
9c737087,05-07-2024,17:08,"Sydney, Australia",15.041243,48.162989,Storm,Wet,1,3,Drunk Driving
5767a260,16-02-2023,00:13,"Mumbai, India",50.394897,-131.722103,Hail,Gravel,1,9,Weather Conditions
69bf8bec,03-10-2024,10:16,"Toronto, Canada",-64.487601,-55.260113,Clear,Icy,2,0,Reckless Driving
d6482ca3,10-12-2023,11:57,"Tokyo, Japan",87.501488,-165.721358,Fog,Icy,5,2,Distracted Driving
0bc785f2,03-06-2023,04:55,"Sydney, Australia",69.687917,-60.050632,Hail,Snowy,5,3,Weather Conditions
62603108,17-07-2023,16:15,"Beijing, China",-35.684445,173.45589,Snow,Gravel,2,1,Weather Conditions
8a21765c,24-11-2024,14:05,"Beijing, China",33.926223,26.415902,Rain,Dry,4,4,Reckless Driving
3f6036cc,27-06-2024,15:27,"Beijing, China",-58.072868,-145.072564,Rain,Dry,3,7,Reckless Driving
1167184a,03-08-2023,13:59,"Toronto, Canada",-37.715992,-20.464217,Snow,Gravel,2,6,Speeding
eb0917db,12-04-2023,12:11,"Mumbai, India",10.898492,-111.107128,Snow,Snowy,2,6,Drunk Driving
60c68d9d,19-10-2023,22:27,"London, UK",-87.743454,46.652139,Hail,Snowy,5,6,Weather Conditions
0ca7ed64,18-09-2023,23:28,"Berlin, Germany",-41.394827,-16.609204,Storm,Icy,3,8,Drunk Driving
2766b552,17-09-2023,12:49,"Sydney, Australia",26.335189,105.741126,Storm,Under Construction,3,4,Speeding
79587ba4,15-06-2023,04:11,"New York, USA",11.602323,82.458328,Clear,Wet,4,6,Mechanical Failure
ca38fd1c,30-11-2023,02:42,"Toronto, Canada",22.262699,13.655643,Storm,Under Construction,4,7,Speeding
9d0c2694,13-01-2024,11:55,"London, UK",89.107206,-36.816096,Snow,Snowy,4,3,Speeding
d46c300d,04-03-2024,14:09,"London, UK",-37.28654,-0.689537,Snow,Under Construction,1,9,Mechanical Failure
c2b4e2cb,01-04-2023,21:46,"Paris, France",-19.217529,29.666654,Storm,Wet,5,8,Distracted Driving
7e54871d,23-11-2023,02:46,"London, UK",-80.878714,177.1147,Hail,Under Construction,5,1,Distracted Driving
c68bf672,16-10-2023,02:20,"Paris, France",-88.870033,-75.653299,Clear,Snowy,5,8,Distracted Driving
23ce2745,07-11-2024,01:18,"Beijing, China",75.366428,-26.836685,Fog,Under Construction,3,5,Drunk Driving
99280fb7,26-09-2024,03:02,"Mumbai, India",-28.020628,141.186768,Rain,Under Construction,3,2,Reckless Driving
0caace6c,20-06-2024,05:41,"Tokyo, Japan",-15.699067,-55.606521,Fog,Snowy,2,4,Weather Conditions
dc3e6514,27-02-2024,14:40,"Tokyo, Japan",-77.053873,149.243919,Snow,Under Construction,2,7,Speeding
ecd6f4c6,21-04-2024,07:44,"Berlin, Germany",40.372769,44.338629,Clear,Wet,1,10,Distracted Driving
0a34dea3,26-08-2024,14:27,"Beijing, China",-12.782577,82.2135,Hail,Dry,4,6,Distracted Driving
67cad769,12-11-2024,23:42,"London, UK",21.564999,-157.578347,Hail,Snowy,1,4,Weather Conditions
6beabffa,30-06-2024,18:32,"Tokyo, Japan",58.613632,-171.620166,Clear,Under Construction,5,2,Distracted Driving
45cd2914,16-05-2024,02:36,"Mumbai, India",-37.421376,-126.250111,Snow,Icy,2,7,Weather Conditions
518cc425,31-12-2023,05:27,"Beijing, China",-47.471935,-125.827377,Snow,Dry,2,0,Distracted Driving
20ea609f,22-09-2024,23:19,"New York, USA",-57.308958,75.345036,Storm,Icy,2,6,Mechanical Failure
c80dfcbf,30-06-2023,10:43,"Sydney, Australia",9.042349,90.989841,Hail,Icy,5,3,Reckless Driving
4e5c43aa,14-12-2023,05:20,"Tokyo, Japan",-47.059809,173.755287,Clear,Wet,3,0,Mechanical Failure
2721461c,17-04-2024,20:49,"Berlin, Germany",-73.031806,-108.456467,Clear,Gravel,3,8,Weather Conditions
f397588c,29-07-2024,10:32,"London, UK",76.972582,-129.6572,Hail,Dry,2,9,Mechanical Failure
ad9d7ca4,04-09-2023,08:25,"London, UK",-10.047194,28.927751,Rain,Under Construction,2,9,Distracted Driving
f7227985,16-09-2024,05:50,"Tokyo, Japan",10.819425,9.625241,Fog,Snowy,5,10,Speeding
0a37a40f,02-10-2024,11:56,"London, UK",64.333129,35.565324,Storm,Wet,5,9,Distracted Driving
09b762d5,03-08-2023,17:41,"Mumbai, India",-9.620194,45.256145,Fog,Icy,5,2,Drunk Driving
d6a70667,18-10-2023,02:40,"London, UK",-77.83513,28.253432,Hail,Snowy,4,6,Drunk Driving
2cbcd83a,29-09-2024,18:09,"Mumbai, India",28.659964,-116.312092,Storm,Dry,4,3,Reckless Driving
b7c84ca1,16-03-2024,05:06,"Berlin, Germany",-68.392462,133.630458,Fog,Dry,3,9,Mechanical Failure
a271099b,01-06-2024,17:02,"London, UK",87.687928,-6.268052,Fog,Snowy,5,0,Reckless Driving
3739fce6,21-12-2024,07:24,"London, UK",5.135515,-75.298822,Clear,Gravel,3,7,Mechanical Failure
32d1a928,19-11-2024,17:06,"Berlin, Germany",-26.646782,-146.557596,Fog,Gravel,3,7,Drunk Driving
2b5c8855,10-03-2023,02:12,"New York, USA",-38.818938,32.463254,Storm,Dry,2,4,Reckless Driving
810578a5,21-09-2023,01:14,"São Paulo, Brazil",-39.217047,112.333448,Snow,Snowy,3,3,Speeding
af9d28d9,01-11-2023,08:38,"Beijing, China",9.876575,-4.276518,Snow,Wet,1,3,Speeding
8b387b24,21-04-2023,10:17,"Paris, France",-30.074733,-20.96011,Storm,Wet,1,9,Weather Conditions
3a9240ca,08-11-2023,04:44,"São Paulo, Brazil",-14.943599,-124.488912,Rain,Snowy,4,9,Distracted Driving
825fa5b2,01-04-2023,19:55,"Tokyo, Japan",-65.861841,-59.511661,Hail,Gravel,5,1,Reckless Driving
984962,30-09-2024,16:09,"Mumbai, India",-82.18959,66.001877,Snow,Snowy,2,6,Weather Conditions
2bc68ccb,29-04-2024,18:47,"Mumbai, India",-45.935996,-108.116127,Snow,Gravel,3,9,Drunk Driving
c659df30,19-08-2024,19:32,"Tokyo, Japan",6.661188,-50.768106,Hail,Under Construction,2,8,Mechanical Failure
5e74f532,17-08-2023,12:59,"London, UK",36.087572,112.252597,Clear,Gravel,4,0,Distracted Driving
ac496f1f,31-12-2023,15:37,"São Paulo, Brazil",68.522526,20.073189,Hail,Icy,5,0,Distracted Driving
97e52a79,14-03-2024,16:05,"São Paulo, Brazil",72.955347,-126.926363,Storm,Wet,1,9,Mechanical Failure
dd3bc725,29-11-2024,09:54,"Toronto, Canada",-48.290512,-100.628473,Hail,Icy,3,5,Distracted Driving
be9d536f,28-01-2024,19:43,"São Paulo, Brazil",38.355364,103.436067,Storm,Gravel,4,1,Speeding
2.24E+57,22-03-2023,07:01,"Beijing, China",-28.41098,82.987502,Rain,Icy,2,0,Speeding
193af332,18-05-2024,07:06,"London, UK",48.509184,-55.780684,Storm,Dry,4,5,Speeding
7920013d,02-03-2024,01:26,"São Paulo, Brazil",-60.344152,59.810959,Clear,Wet,4,7,Mechanical Failure
aa36c06f,16-06-2023,02:14,"Toronto, Canada",-69.386399,126.655831,Fog,Dry,5,1,Weather Conditions
9c8313db,08-08-2024,17:06,"Sydney, Australia",84.634996,-164.047122,Clear,Gravel,3,5,Mechanical Failure
43bf6aa5,27-12-2023,06:53,"Paris, France",-66.109474,112.106994,Fog,Icy,5,4,Reckless Driving
dae0ad4d,16-01-2024,11:52,"Mumbai, India",27.096256,98.36355,Fog,Icy,4,7,Speeding
2f69f584,27-08-2023,23:20,"Sydney, Australia",78.128099,-71.305151,Snow,Gravel,4,4,Mechanical Failure
fb0fb09b,01-09-2023,14:23,"London, UK",87.624467,-56.767762,Storm,Under Construction,5,2,Drunk Driving
e3411d95,04-03-2023,04:57,"Tokyo, Japan",18.438972,10.52851,Snow,Under Construction,2,10,Drunk Driving
125ce742,20-11-2024,08:01,"Sydney, Australia",-8.270527,158.047768,Hail,Icy,2,3,Weather Conditions
66ed706e,05-10-2023,06:17,"Toronto, Canada",72.576101,-170.118181,Fog,Dry,4,2,Reckless Driving
3fcaaa4b,04-02-2024,04:42,"Sydney, Australia",-44.284473,130.751462,Rain,Dry,2,5,Mechanical Failure
4df84c6f,26-01-2023,11:42,"São Paulo, Brazil",-9.32288,-178.528093,Clear,Wet,4,10,Speeding
16aa322f,25-09-2023,23:15,"Tokyo, Japan",-83.912945,5.617538,Snow,Wet,5,4,Distracted Driving
b9666813,24-05-2023,23:08,"Beijing, China",-45.75047,-5.975039,Hail,Wet,3,5,Distracted Driving
e987b143,23-05-2024,06:09,"São Paulo, Brazil",33.641523,42.583325,Hail,Wet,3,5,Distracted Driving
87a39b28,02-01-2023,14:46,"Sydney, Australia",3.497402,-67.144283,Clear,Under Construction,1,9,Mechanical Failure
993593b6,05-04-2024,01:39,"London, UK",-41.739482,-96.657481,Snow,Wet,2,9,Speeding
1f0ab69d,29-11-2023,23:34,"São Paulo, Brazil",71.396157,147.733946,Rain,Snowy,2,1,Drunk Driving
f23a8625,31-03-2023,04:47,"Mumbai, India",88.188195,22.41241,Fog,Wet,3,8,Drunk Driving
f7fea507,05-01-2024,17:03,"Toronto, Canada",18.303718,1.785533,Hail,Dry,3,6,Mechanical Failure
7d787fa0,16-05-2024,22:10,"Mumbai, India",42.412414,-93.486783,Snow,Snowy,2,9,Mechanical Failure
3274f331,01-09-2023,23:11,"London, UK",34.399947,93.816809,Hail,Snowy,2,10,Distracted Driving
4adc7240,09-01-2023,13:32,"New York, USA",72.434986,-97.666926,Fog,Dry,3,4,Reckless Driving
b7ad4db6,10-06-2024,09:27,"Toronto, Canada",-58.355769,-129.411246,Fog,Wet,4,4,Drunk Driving
cd8454eb,20-03-2023,03:42,"Paris, France",37.729829,-98.814783,Fog,Snowy,4,9,Drunk Driving
b65ad676,11-08-2023,15:09,"Tokyo, Japan",-50.538092,139.456775,Storm,Gravel,3,10,Speeding
ad162744,30-03-2024,07:16,"New York, USA",51.485478,-78.031164,Hail,Wet,1,2,Weather Conditions
1a667bd2,04-02-2024,02:56,"New York, USA",-59.175597,-57.510179,Fog,Icy,2,4,Mechanical Failure
6c35d8bc,20-11-2024,19:04,"London, UK",75.668064,49.166139,Fog,Dry,1,1,Distracted Driving
126fadbd,08-03-2024,22:01,"Berlin, Germany",-21.517927,-152.100254,Storm,Snowy,2,10,Drunk Driving
754a00b3,16-09-2023,13:42,"Sydney, Australia",-88.342871,44.941118,Snow,Icy,5,6,Reckless Driving
51d3053d,05-05-2023,00:02,"New York, USA",69.811173,-136.433426,Storm,Snowy,4,0,Weather Conditions
a1f57f1a,27-10-2024,16:32,"São Paulo, Brazil",-9.908333,-71.437201,Storm,Icy,1,1,Speeding
6e3527de,09-06-2024,15:27,"Toronto, Canada",32.51466,-43.397113,Snow,Wet,2,9,Weather Conditions
0361ee7b,15-02-2023,20:05,"Berlin, Germany",-73.312339,133.827887,Rain,Wet,1,8,Speeding
8707b3ce,08-11-2023,19:48,"Sydney, Australia",-70.895774,1.821007,Hail,Dry,3,6,Drunk Driving
274087d3,29-09-2024,00:18,"London, UK",-73.578029,-128.703393,Storm,Gravel,2,2,Speeding
6ea15a71,19-07-2024,15:19,"Sydney, Australia",-37.592772,48.889122,Hail,Snowy,4,3,Distracted Driving
460eb028,30-01-2023,02:31,"Mumbai, India",-88.296785,50.760834,Hail,Icy,5,4,Weather Conditions
3178578f,03-04-2024,14:35,"New York, USA",60.897274,160.197583,Storm,Icy,3,3,Weather Conditions
e40714d4,30-11-2023,10:32,"São Paulo, Brazil",59.722865,-10.54432,Snow,Gravel,4,0,Speeding
dad7ad58,17-06-2024,16:37,"Beijing, China",-53.739261,-105.522262,Hail,Icy,1,3,Reckless Driving
d2e0446d,03-02-2023,20:39,"Tokyo, Japan",37.108242,161.956587,Storm,Gravel,2,6,Weather Conditions
72722025,23-11-2023,12:24,"Paris, France",9.974715,18.950655,Fog,Snowy,5,7,Speeding
235918fd,05-09-2023,00:10,"Paris, France",20.869691,-119.91232,Rain,Snowy,3,4,Weather Conditions
c57c02da,15-10-2023,20:27,"São Paulo, Brazil",-52.220771,-134.04929,Rain,Wet,4,6,Weather Conditions
ca47f2e6,14-04-2024,23:10,"New York, USA",49.7134,135.01613,Storm,Snowy,4,6,Distracted Driving
5abe4a60,13-09-2024,08:45,"New York, USA",61.225657,-148.297707,Clear,Wet,4,0,Reckless Driving
1b58d460,15-06-2024,14:30,"Tokyo, Japan",-22.466306,-32.523962,Clear,Gravel,5,1,Weather Conditions
5cc5ea4a,18-02-2024,20:01,"Paris, France",76.727081,19.304932,Snow,Wet,2,4,Weather Conditions
2c18186b,05-11-2023,23:39,"Paris, France",-14.236364,143.72183,Snow,Wet,5,3,Drunk Driving
a6666f31,16-02-2024,13:29,"Beijing, China",-44.732235,168.176317,Rain,Under Construction,3,7,Reckless Driving
beb53937,23-01-2023,09:46,"São Paulo, Brazil",27.660784,29.998397,Snow,Gravel,3,3,Speeding
8d294e4f,02-02-2023,23:09,"New York, USA",58.439683,138.809077,Fog,Icy,4,4,Drunk Driving
863f3560,25-12-2024,17:01,"São Paulo, Brazil",48.514995,14.471635,Fog,Under Construction,3,7,Distracted Driving
da4354b9,09-01-2023,03:53,"London, UK",-61.922492,-128.782868,Fog,Snowy,1,7,Reckless Driving
2321e380,22-02-2023,19:35,"New York, USA",88.671775,-130.986396,Rain,Gravel,2,1,Reckless Driving
f24f1d98,22-12-2023,06:13,"São Paulo, Brazil",-13.629498,-67.468935,Clear,Gravel,4,6,Reckless Driving
e5fcd088,11-10-2024,21:22,"Sydney, Australia",-32.506832,-57.419924,Snow,Gravel,5,4,Mechanical Failure
5a4c0009,19-07-2024,07:41,"Mumbai, India",21.031306,122.214999,Rain,Dry,1,4,Distracted Driving
cc95fd32,20-05-2024,02:33,"São Paulo, Brazil",-81.55974,20.155001,Hail,Gravel,4,2,Reckless Driving
c631b75c,06-02-2024,13:58,"New York, USA",47.458937,-104.17573,Clear,Icy,2,3,Distracted Driving
377f4ae3,19-06-2024,13:44,"Sydney, Australia",46.830426,149.763534,Snow,Icy,1,3,Mechanical Failure
a0eec7ef,03-03-2023,11:56,"Berlin, Germany",44.258942,46.121943,Fog,Wet,2,0,Drunk Driving
bb556c07,31-07-2024,20:55,"London, UK",-36.133239,32.328257,Rain,Under Construction,1,9,Distracted Driving
a387f919,22-02-2024,09:44,"New York, USA",-56.263106,-19.715474,Hail,Snowy,3,10,Reckless Driving
bf75c60b,04-05-2024,16:19,"Tokyo, Japan",86.933769,50.927935,Snow,Under Construction,3,6,Drunk Driving
975f87b4,14-03-2023,18:34,"Toronto, Canada",2.745798,99.763952,Rain,Snowy,5,7,Mechanical Failure
e729203e,19-06-2023,07:12,"New York, USA",14.79551,-45.473657,Snow,Dry,5,3,Drunk Driving
649d034c,16-06-2024,17:12,"Toronto, Canada",10.899657,159.104755,Clear,Wet,2,8,Drunk Driving
ca3b339f,13-03-2024,01:48,"Tokyo, Japan",73.959012,-114.282408,Rain,Under Construction,4,3,Reckless Driving
4f59dba0,20-03-2024,23:41,"Tokyo, Japan",67.686745,-91.645766,Fog,Gravel,1,5,Weather Conditions
35849920,05-06-2024,00:29,"Berlin, Germany",-51.093511,-132.607786,Rain,Under Construction,1,5,Mechanical Failure
ccd67cff,13-08-2023,06:10,"Mumbai, India",83.869625,-111.214059,Rain,Icy,5,1,Distracted Driving
617e4cad,03-08-2023,02:21,"Paris, France",26.486286,-68.742474,Snow,Wet,5,5,Weather Conditions
48c10fd0,03-08-2024,18:34,"New York, USA",-34.579506,-122.23894,Fog,Wet,1,5,Reckless Driving
58903ddd,02-05-2023,11:39,"São Paulo, Brazil",22.385226,116.196737,Rain,Under Construction,4,6,Weather Conditions
4198ce96,20-01-2023,07:47,"Toronto, Canada",68.509731,52.219985,Rain,Wet,2,0,Weather Conditions
ee402257,21-01-2023,10:04,"Sydney, Australia",1.130199,-112.898889,Storm,Snowy,2,9,Mechanical Failure
a3c62ccb,30-11-2024,13:33,"Sydney, Australia",-10.948964,157.555433,Hail,Under Construction,1,10,Weather Conditions
96d79cef,18-07-2023,11:44,"Berlin, Germany",25.629957,38.265069,Fog,Gravel,4,7,Distracted Driving
659dcf3d,12-03-2023,01:14,"Beijing, China",-8.984689,-176.167173,Clear,Wet,1,7,Reckless Driving
9aa7fbf7,22-02-2024,06:53,"Berlin, Germany",-66.02498,-42.614791,Storm,Gravel,1,4,Weather Conditions
b8d13158,22-03-2023,17:28,"Beijing, China",-19.369687,-47.475887,Clear,Snowy,5,9,Mechanical Failure
0a6d1ae0,11-03-2023,06:30,"Beijing, China",-38.430336,-112.630972,Hail,Snowy,1,4,Speeding
25495267,13-10-2024,11:44,"Berlin, Germany",0.223956,90.975241,Rain,Wet,2,4,Reckless Driving
75b5bcb5,30-10-2023,11:00,"Tokyo, Japan",-31.366236,125.646658,Clear,Under Construction,5,1,Speeding
e7313326,16-04-2023,22:46,"Berlin, Germany",-75.658566,-85.052256,Rain,Gravel,4,3,Mechanical Failure
24617d84,03-06-2024,07:57,"Mumbai, India",-34.855741,139.112822,Hail,Under Construction,4,7,Weather Conditions
aed9aa82,06-04-2023,11:42,"São Paulo, Brazil",-60.983427,3.16132,Rain,Dry,4,4,Drunk Driving
e0d3a8cd,12-06-2023,01:34,"São Paulo, Brazil",45.667538,-146.172314,Clear,Dry,5,8,Weather Conditions
138eac3e,12-01-2024,18:23,"Paris, France",-54.162473,-82.269593,Clear,Snowy,2,3,Speeding
b689ff05,22-03-2023,00:40,"Beijing, China",61.211764,-63.477805,Hail,Wet,1,4,Speeding
0c89c909,13-10-2023,10:37,"Berlin, Germany",50.339084,-88.456262,Snow,Icy,1,8,Mechanical Failure
54e0380f,30-08-2024,06:27,"Paris, France",-82.930176,-2.952932,Rain,Under Construction,3,3,Speeding
835efb21,28-09-2024,23:37,"London, UK",26.093379,171.350483,Storm,Gravel,5,1,Distracted Driving
65a0a3f9,25-05-2024,13:56,"Sydney, Australia",-52.665527,-12.030913,Clear,Wet,3,3,Drunk Driving
95c4580a,24-08-2023,19:10,"Tokyo, Japan",12.450432,-138.905304,Rain,Gravel,1,10,Reckless Driving
f9c100a2,23-02-2023,12:44,"London, UK",49.826112,-136.869804,Storm,Dry,5,3,Weather Conditions
d4348c02,06-06-2023,02:44,"Tokyo, Japan",-71.526845,-70.201957,Hail,Gravel,1,6,Drunk Driving
c6612970,07-05-2024,20:06,"Sydney, Australia",-36.657871,-84.535087,Rain,Gravel,1,0,Speeding
36280cf9,21-12-2023,14:27,"Tokyo, Japan",53.116829,-41.838703,Hail,Wet,3,2,Weather Conditions
44469a45,04-08-2023,08:04,"Tokyo, Japan",44.669386,-152.110152,Rain,Snowy,3,5,Weather Conditions
6356cb98,03-02-2023,13:02,"São Paulo, Brazil",-85.350203,-56.244072,Hail,Dry,2,1,Weather Conditions
4b2170d8,31-12-2023,02:55,"Berlin, Germany",9.832398,-125.343826,Fog,Under Construction,4,10,Weather Conditions
4a781f42,28-05-2024,17:13,"Paris, France",71.012265,-22.392219,Fog,Wet,1,3,Reckless Driving
ab61dce5,10-02-2024,19:44,"São Paulo, Brazil",-3.661905,-83.628092,Fog,Icy,1,7,Weather Conditions
6fd686cc,14-08-2024,05:50,"Mumbai, India",-26.168294,-20.062651,Hail,Gravel,2,3,Distracted Driving
6ec74f9b,31-01-2023,19:28,"Mumbai, India",-37.022519,-106.48403,Snow,Snowy,3,5,Weather Conditions
5c2ce140,29-11-2024,12:01,"London, UK",-4.806853,-17.267175,Snow,Wet,5,8,Reckless Driving
90b45e9b,17-12-2023,21:03,"Tokyo, Japan",48.93803,129.345754,Snow,Under Construction,4,0,Reckless Driving
677c05d0,14-07-2023,13:16,"Beijing, China",28.866618,-52.980504,Snow,Wet,3,0,Reckless Driving
73d63ad8,13-10-2023,10:04,"Beijing, China",81.856083,24.094305,Fog,Dry,4,10,Mechanical Failure
61ab13e9,21-06-2023,06:51,"Tokyo, Japan",86.946392,143.295452,Storm,Gravel,3,3,Mechanical Failure
6b1ed3bd,29-03-2023,21:31,"New York, USA",-23.641247,20.961073,Rain,Dry,1,1,Speeding
